zipcode,bldgtype,eui,wui,ghg,ess,electricity,natural_gas,gfa,year
10016,Multifamily Housing,95.2,51.1,2.78,83.0,924093.9,61269.7,30662.0,1955
10014,Multifamily Housing,79.0,40.77,2.31,98.0,922958.3,95206.3,37638.0,1920
10042,Multifamily Housing,131.4,44.99,6.14,34.0,688253.4,3223650.5,44750.0,1962
10033,Multifamily Housing,52.5,53.8,1.57,100.0,738714.9,151084.8,46818.0,1910
11223,Multifamily Housing,102.7,54.3,4.3,71.0,446613.7,2949399.9,45600.0,1935
11219,Multifamily Housing,90.6,62.51,3.84,79.0,421050.6,2874900.3,49000.0,1928
10024,Multifamily Housing,167.2,44.0,9.11,9.0,505629.4,87403.1,27147.0,1900
10075,Multifamily Housing,129.2,30.16,6.05,40.0,522603.5,64080.6,26000.0,1960
10065,Multifamily Housing,123.3,46.65,4.97,55.0,566332.2,2490972.1,36274.0,1923
10029,Multifamily Housing,113.5,95.38,4.57,73.0,358414.7,1767620.1,27500.0,1920
10016,Office,93.4,3.92,4.26,98.0,2275322.3,6879.4,146161.0,1913
11217,Multifamily Housing,95.9,30.96,3.94,72.0,585431.0,3067300.1,53900.0,1941
11232,Multifamily Housing,80.4,38.5,3.55,88.0,147274.4,2004800.2,33528.0,1927
10033,Multifamily Housing,183.9,113.65,10.52,27.0,824756.8,284566.7,49566.0,1910
10016,Multifamily Housing,156.5,31.28,6.64,26.0,1589809.0,119423.5,46206.0,1942
11101,Multifamily Housing,118.2,111.74,4.75,47.0,602662.4,2618519.8,40000.0,1997
10457,Multifamily Housing,152.9,102.86,6.31,9.0,467115.1,2261606.3,25290.0,1914
10459,Multifamily Housing,195.4,100.36,7.89,1.0,873703.3,3715590.0,34400.0,2004
10460,Multifamily Housing,152.9,150.62,5.96,8.0,1126350.9,2963523.2,42426.0,1924
10458,Multifamily Housing,130.6,90.83,7.69,19.0,685922.9,151754.5,45810.0,1936
10456,Multifamily Housing,171.2,157.03,5.98,4.0,1443205.4,1887246.8,37226.0,2007
10461,Multifamily Housing,146.2,87.36,8.39,15.0,476610.3,137916.7,37740.0,1930
10458,Multifamily Housing,109.8,109.4,6.11,44.0,651578.3,261410.0,44000.0,1926
10453,Multifamily Housing,150.4,172.02,8.26,9.0,613005.9,227940.0,31945.0,1925
10453,Multifamily Housing,168.2,140.3,6.89,4.0,630575.0,2682016.8,28418.0,1923
10460,Multifamily Housing,167.9,107.07,6.44,4.0,950471.8,2267619.9,31190.0,1931
11213,Multifamily Housing,125.0,54.17,5.04,31.0,590966.8,2324700.1,34430.0,2000
11213,Multifamily Housing,134.6,142.39,5.28,22.0,737160.1,2324700.1,35208.0,1923
10453,Multifamily Housing,214.6,10.86,11.08,1.0,1435747.2,813437.5,47925.0,1924
10453,Multifamily Housing,121.0,158.62,4.73,36.0,826819.6,2476022.0,42600.0,1925
11213,Multifamily Housing,99.6,50.49,3.92,65.0,745049.8,2324700.1,47600.0,1924
10474,Multifamily Housing,168.1,182.4,6.78,4.0,820242.0,3050180.3,34150.0,1920
10461,Multifamily Housing,123.9,118.87,5.16,34.0,557191.8,3130493.7,41400.0,1929
10459,Multifamily Housing,179.7,141.89,6.69,2.0,961133.6,1800053.3,26460.0,1906
10453,Multifamily Housing,127.2,94.02,7.07,32.0,659744.1,245310.0,50000.0,1941
10451,Multifamily Housing,65.5,60.75,2.56,98.0,423452.4,1426616.6,43650.0,1915
10474,Multifamily Housing,125.8,152.57,5.0,30.0,791752.1,2687517.0,41976.0,1915
10468,Multifamily Housing,115.2,105.46,6.55,36.0,654508.0,261823.3,45000.0,1924
11106,Multifamily Housing,111.3,39.84,4.26,47.0,518974.9,1229373.3,25650.0,2013
11102,Multifamily Housing,114.9,62.41,4.64,53.0,1589207.9,7294506.0,112482.0,1969
11102,Multifamily Housing,129.1,26.08,3.99,78.0,2751762.8,1017013.4,72000.0,2014
11372,Multifamily Housing,94.7,87.81,4.05,68.0,352720.9,1421800.0,26000.0,1938
10456,Multifamily Housing,120.8,94.56,4.38,65.0,788282.9,1966306.2,39770.0,1999
10459,Multifamily Housing,116.1,86.85,4.35,51.0,621420.9,1728066.7,33783.0,2009
10022,Multifamily Housing,58.0,38.13,1.84,99.0,1265527.7,121290.6,61653.0,1980
10453,Multifamily Housing,172.3,178.97,7.17,5.0,1478671.1,8133689.9,77748.0,1949
10461,Residence Hall/Dormitory,178.8,71.05,6.93,39.0,1106171.8,2864797.3,35460.0,2005
10040,Multifamily Housing,131.9,88.32,5.16,47.0,1396104.2,5452886.5,80178.0,1925
10007,Office,208.4,17.95,6.92,70.0,12297923.5,13611300.5,258000.0,1932
11219,Multifamily Housing,98.2,92.64,3.98,84.0,358488.2,1822999.9,32000.0,1924
11213,Multifamily Housing,107.4,59.63,4.42,67.0,473116.9,2571400.1,39928.0,1931
10453,Multifamily Housing,162.0,227.16,6.85,13.0,548736.7,3356305.7,32815.0,1922
10453,Multifamily Housing,130.0,133.74,5.37,32.0,468387.4,2182601.6,29000.0,1921
10468,Multifamily Housing,109.2,129.8,4.36,60.0,1043137.6,2583766.5,51750.0,1926
10453,Multifamily Housing,186.4,165.95,7.96,4.0,1255251.9,8505921.2,70110.0,1928
10468,Multifamily Housing,136.2,138.58,5.85,20.0,754756.2,3413915.0,41910.0,1937
10460,Multifamily Housing,157.4,225.89,6.45,6.0,893062.2,3828009.4,43244.0,1913
10468,Multifamily Housing,139.2,112.77,5.8,21.0,1299217.3,7518864.6,87780.0,1939
10453,Multifamily Housing,142.1,127.67,5.84,23.0,814913.2,3581012.8,44400.0,1928
10031,Multifamily Housing,145.4,90.91,6.0,33.0,1210406.7,5418166.8,65058.0,1928
10031,Multifamily Housing,104.2,75.06,4.24,70.0,739887.7,3152287.8,54305.0,1922
10472,Multifamily Housing,57.4,124.88,2.0,99.0,527112.5,340420.9,31400.0,1927
10472,Multifamily Housing,315.0,257.32,14.5,1.0,501565.7,7769526.3,31400.0,1928
10467,Multifamily Housing,143.5,112.4,6.36,16.0,893392.4,5360196.9,56685.0,1927
10467,Multifamily Housing,115.2,146.82,4.81,39.0,562156.7,2954533.4,42500.0,1926
10463,Multifamily Housing,123.3,98.83,5.21,36.0,803773.9,5186933.4,66000.0,1927
10474,Multifamily Housing,122.2,7.62,4.8,66.0,781882.7,2561923.2,42150.0,1926
11201,Multifamily Housing,77.4,27.2,2.23,96.0,631977.0,0.0,24000.0,2016
11201,Senior Care Community,273.2,109.95,10.5,24.0,8161686.0,16661899.7,156840.0,1971
11418,Senior Care Community,229.5,30.07,8.32,45.0,7822255.6,10199999.6,144700.0,2007
11378,Non-Refrigerated Warehouse,145.4,0.47,5.63,36.0,814054.7,8026755.0,88500.0,1930
11106,Multifamily Housing,151.4,36.27,6.32,33.0,465511.2,2878006.6,30440.0,1926
11106,Multifamily Housing,144.5,43.36,6.03,73.0,730277.4,4442239.8,49386.0,1926
11102,Multifamily Housing,133.2,39.85,5.55,51.0,645265.8,3837423.2,46584.0,1931
11226,Multifamily Housing,88.5,45.72,3.77,76.0,224661.4,1915600.1,32040.0,1931
10462,Senior Care Community,246.5,34.19,8.74,38.0,7624169.5,9403833.5,131000.0,2007
10462,Senior Care Community,94.3,49.44,3.66,100.0,1190966.8,2921810.0,70000.0,1971
10460,Multifamily Housing,54.1,24.49,2.21,99.0,352545.6,1018606.3,38000.0,2015
10039,Multifamily Housing,100.0,70.18,3.9,66.0,630699.7,1878802.9,39244.0,1920
10001,Multifamily Housing,57.8,36.2,1.65,100.0,910105.3,51767.7,50400.0,1907
11212,Multifamily Housing,77.1,73.63,2.59,97.0,1916608.4,1180300.0,87003.0,1986
11212,Multifamily Housing,66.4,78.66,2.28,99.0,1904916.5,1522400.0,106155.0,1986
10474,Multifamily Housing,139.5,93.03,5.65,28.0,845640.8,3212213.6,42871.0,1916
10460,Multifamily Housing,105.4,90.46,4.28,58.0,737939.9,2778103.1,49140.0,1926
10468,Office,146.3,15.4,5.69,86.0,929456.0,2958500.0,41494.0,1965
10040,Multifamily Housing,208.7,25.61,8.93,11.0,644695.0,5190976.8,37002.0,1915
10040,Multifamily Housing,177.0,125.33,7.58,34.0,402293.4,3352173.3,27995.0,1914
10034,Multifamily Housing,153.9,94.05,6.43,24.0,754433.9,4370093.4,46050.0,1929
10033,Multifamily Housing,166.8,95.49,7.01,19.0,699335.1,5018185.5,46500.0,1940
10032,Multifamily Housing,285.5,101.01,11.92,1.0,1505215.4,6704645.7,40580.0,1925
10033,Multifamily Housing,197.0,108.79,7.74,5.0,1287317.2,3857657.4,40580.0,1925
10034,Multifamily Housing,194.6,136.03,7.68,5.0,1303810.7,3799048.1,40644.0,1915
10034,Multifamily Housing,174.9,151.64,7.49,20.0,588548.3,3951818.3,34665.0,1927
11226,Multifamily Housing,153.2,66.67,6.53,27.0,508996.9,4412594.7,42488.0,1936
10033,Multifamily Housing,122.0,63.96,5.12,56.0,579448.2,3215309.2,42926.0,1936
11218,Multifamily Housing,127.3,56.03,5.37,39.0,426702.2,2624022.9,32704.0,1931
11209,Multifamily Housing,113.4,59.81,4.71,52.0,452176.9,2206679.6,33000.0,1926
11226,Multifamily Housing,152.0,127.13,6.5,40.0,538908.8,4312708.9,42290.0,1915
10040,Multifamily Housing,186.0,164.39,7.94,17.0,682501.5,3997215.4,34000.0,1927
10040,Multifamily Housing,182.3,209.94,7.72,21.0,647096.7,3911062.4,34000.0,1927
10032,Multifamily Housing,134.7,68.06,5.66,62.0,470228.8,2648996.5,31902.0,1909
10032,Multifamily Housing,139.3,85.35,5.87,46.0,411730.1,2464584.5,28240.0,1925
11374,Office,166.1,13.49,5.09,77.0,15617271.0,438371.0,264411.0,1961
10467,Multifamily Housing,138.1,210.94,6.24,13.0,691914.1,4731689.9,49700.0,1928
10463,Multifamily Housing,98.6,27.67,3.88,83.0,1480280.9,7058056.5,130570.0,1961
11101,Hotel,205.6,56.98,7.05,38.0,2835126.1,2383710.1,52000.0,2011
10029,K-12 School,274.1,7.76,9.36,1.0,1889404.1,2397530.0,31500.0,1961
11230,Multifamily Housing,99.1,60.31,6.11,63.0,68146.6,787464.2,40320.0,1904
11378,Non-Refrigerated Warehouse,105.7,9.05,3.94,44.0,543325.7,1375800.0,30200.0,1961
10453,Multifamily Housing,134.0,74.52,5.52,38.0,921291.6,5680133.2,69416.0,1941
11213,Multifamily Housing,155.5,82.43,6.6,13.0,365565.2,2919900.1,28200.0,1928
10468,Multifamily Housing,170.7,139.26,10.0,5.0,428724.4,150736.7,27300.0,1928
11222,Multifamily Housing,116.8,29.02,3.84,51.0,1100344.0,1055300.0,40000.0,2005
10459,Multifamily Housing,127.6,14.26,5.23,46.0,769274.2,3575206.3,48775.0,1908
10459,Multifamily Housing,219.8,121.14,9.37,3.0,677142.3,5691925.1,38400.0,1908
10459,Multifamily Housing,56.6,34.81,1.81,100.0,713040.1,172425.0,38400.0,1908
11218,Multifamily Housing,112.9,51.48,4.76,46.0,405008.2,2828700.2,38800.0,1923
11218,Multifamily Housing,72.5,26.18,2.96,96.0,283476.4,1451400.0,34200.0,1940
10128,Multifamily Housing,123.6,57.05,5.07,41.0,370382.0,1823843.9,25264.0,1920
10021,Multifamily Housing,99.3,33.3,4.09,98.0,480771.0,2265860.3,39375.0,1962
11355,Multifamily Housing,107.5,65.64,3.71,75.0,1627743.1,1862815.2,63809.0,2009
10452,Multifamily Housing,139.4,135.61,5.96,31.0,646489.4,4396206.1,48369.0,1928
10001,Retail Store,225.2,59.45,7.7,13.0,1916306.6,1455510.0,31106.0,1917
11215,Multifamily Housing,105.9,13.17,3.59,78.0,883131.1,673200.0,30802.0,2004
11418,Multifamily Housing,80.8,40.76,3.51,71.0,294620.6,2370700.0,42940.0,1925
11423,Multifamily Housing,124.8,64.83,5.24,29.0,631850.4,3436599.8,45000.0,1959
11432,Multifamily Housing,120.7,95.27,5.1,33.0,544563.0,2887600.4,39120.0,1926
11423,Multifamily Housing,153.7,103.52,5.98,8.0,851610.5,2279699.8,32300.0,1931
11435,Multifamily Housing,108.8,78.08,4.58,50.0,612605.6,3284900.3,49482.0,1941
11435,Multifamily Housing,113.8,51.07,4.48,42.0,965001.0,2788199.7,51282.0,1932
11435,Multifamily Housing,147.4,120.47,6.23,12.0,416624.5,2592200.1,27768.0,1925
11423,Multifamily Housing,108.7,45.97,4.65,50.0,373310.3,2411600.0,34340.0,1928
11432,Multifamily Housing,110.0,108.46,4.47,46.0,1055062.6,3653799.8,63460.0,1959
11201,Office,152.4,20.87,4.77,62.0,20073506.5,3484000.0,395071.0,1972
11375,Supermarket/Grocery Store,164.0,25.86,5.61,99.0,7211521.3,5799899.7,163697.0,1960
10019,Hotel,204.1,78.24,6.5,31.0,9010808.8,5490400.0,167888.0,2010
10017,Hotel,161.1,51.52,5.3,69.0,4364186.9,3592500.1,109000.0,2010
11374,Multifamily Housing,178.7,97.85,7.69,11.0,528703.5,3205500.0,30672.0,1959
10003,Multifamily Housing,131.8,26.55,4.64,33.0,1067489.3,1793929.0,40904.0,1950
10031,Multifamily Housing,150.3,117.6,5.34,16.0,696802.0,1269300.0,24178.0,2006
10475,Multifamily Housing,176.2,141.39,8.01,12.0,2638819.0,1103554.5,69443.0,1999
10030,Multifamily Housing,174.4,9.11,6.83,5.0,727572.8,3333587.7,35390.0,1920
11231,Multifamily Housing,93.2,42.15,3.62,49.0,407538.8,1486500.0,31780.0,2007
11231,Multifamily Housing,78.1,29.12,3.01,91.0,346577.2,1225400.0,31780.0,2006
10039,Multifamily Housing,141.0,145.43,5.21,58.0,781815.5,2114439.4,34840.0,1940
11235,Multifamily Housing,95.0,61.68,3.93,89.0,517852.9,3036800.2,52700.0,1963
11204,Multifamily Housing,174.9,64.69,6.77,4.0,1198686.2,4253210.5,49050.0,1931
10024,Multifamily Housing,88.4,32.23,3.93,98.0,124823.4,3257503.2,46845.0,1913
10025,Multifamily Housing,91.3,32.27,4.06,94.0,165067.8,3499703.7,49415.0,1925
11355,Multifamily Housing,131.0,106.17,7.88,31.0,339016.3,291600.0,31600.0,1926
10040,Multifamily Housing,98.9,94.51,4.49,83.0,92011.4,4010100.5,49242.0,1928
10027,Office,167.6,43.08,5.44,71.0,1599492.2,1561861.7,41360.0,2007
10016,Multifamily Housing,59.2,0.0,1.74,99.0,773728.0,46929.0,41670.0,1906
11209,Multifamily Housing,89.0,36.93,3.68,80.0,961166.3,4621699.8,88920.0,1957
10001,Office,177.6,18.39,6.63,71.0,2662872.2,5642.4,62853.0,1906
10010,Other,266.3,49.7,11.7,21.0,2301544.9,1277380.0,45050.0,1910
11358,Multifamily Housing,78.4,27.88,3.31,99.0,160622.8,1340956.2,25650.0,1950
11214,Multifamily Housing,271.7,71.89,11.85,1.0,1148832.5,12900999.7,66400.0,1962
11214,Multifamily Housing,230.4,78.19,10.12,1.0,548598.7,6628799.9,39600.0,1964
11235,Multifamily Housing,324.4,84.15,13.79,1.0,975704.2,7591000.6,35520.0,1966
10472,Multifamily Housing,248.9,255.5,9.78,1.0,1642542.4,5778181.5,46275.0,1929
10452,Multifamily Housing,75.8,135.32,2.32,95.0,782049.7,340869.7,37640.0,1923
10452,Multifamily Housing,196.9,224.74,8.37,2.0,693239.0,5860693.9,44555.0,1925
11209,Multifamily Housing,280.7,75.39,12.14,1.0,595951.5,5328599.9,27468.0,1900
11358,Multifamily Housing,135.5,55.71,5.97,53.0,176209.2,2733637.7,26835.0,1952
11358,Multifamily Housing,73.6,29.03,3.11,100.0,165824.1,1329990.6,27253.0,1952
10007,Office,315.7,51.19,11.65,1.0,1976899.0,887984.3,26705.0,1935
11223,Multifamily Housing,125.2,59.78,5.35,29.0,586886.2,3654499.7,45600.0,1940
10032,Multifamily Housing,65.7,54.78,2.99,100.0,25053.5,1487382.3,27120.0,1923
11233,Multifamily Housing,146.7,497.59,5.96,16.0,561919.8,2469500.1,30000.0,1930
10010,Multifamily Housing,198.3,0.0,7.07,2.0,1536766.1,2685603.2,39466.0,1935
10453,Multifamily Housing,147.1,120.77,7.59,27.0,677869.9,16443.3,28000.0,1930
11210,Multifamily Housing,116.3,138.44,4.49,18.0,607169.6,1385200.0,27840.0,1922
11236,Multifamily Housing,60.6,57.5,2.69,100.0,169830.9,2025499.8,45403.0,2012
11224,Multifamily Housing,93.2,62.93,3.61,89.0,562232.3,1590699.9,36624.0,2010
11229,Multifamily Housing,145.2,85.33,6.25,11.0,421542.2,2799100.1,29500.0,1926
10075,Multifamily Housing,78.5,47.94,3.14,91.0,1051284.4,5573021.4,124091.0,1937
10458,Multifamily Housing,196.3,125.54,9.99,2.0,861000.7,154003.1,26250.0,1926
10466,Multifamily Housing,167.9,79.43,7.02,6.0,695430.4,4078337.4,39240.0,1930
10466,Multifamily Housing,165.1,142.87,7.08,9.0,439078.1,3422484.0,30935.0,1932
10460,Multifamily Housing,82.5,119.22,3.75,89.0,743051.0,320556.7,40880.0,1926
10128,Multifamily Housing,83.4,18.71,3.37,94.0,486007.5,2861662.3,57854.0,1927
10016,Multifamily Housing,127.1,37.46,4.1,45.0,10207275.1,7266973.7,314610.0,2015
10013,Hotel,251.7,60.25,8.5,25.0,24659290.8,3592110.0,395075.0,2010
10456,Multifamily Housing,125.3,99.29,4.68,52.0,1812614.1,4255731.0,82709.0,1910
10472,Multifamily Housing,129.8,93.5,5.49,90.0,742529.7,5860620.0,68640.0,1928
11354,Multifamily Housing,120.7,65.05,6.37,49.0,429829.9,961736.7,41250.0,1930
11363,Multifamily Housing,116.4,22.06,4.83,51.0,636173.3,2955534.4,44200.0,1963
10075,Multifamily Housing,113.4,34.71,5.91,67.0,990043.3,75432.4,57396.0,1925
10032,Multifamily Housing,168.0,132.71,6.26,58.0,941456.4,2546277.6,34920.0,1920
10460,Multifamily Housing,100.1,40.07,3.77,82.0,791026.0,1705903.1,41755.0,2012
11217,Multifamily Housing,71.4,24.06,2.64,95.0,380675.4,776100.0,27800.0,1920
10456,Multifamily Housing,134.2,577.16,3.75,52.0,1355238.9,322743.3,36644.0,1915
10457,Multifamily Housing,178.0,181.83,4.99,22.0,1754236.9,469623.3,36147.0,1926
10474,Multifamily Housing,159.6,130.31,4.47,23.0,1531395.2,354266.7,34594.0,1927
10025,Hotel,63.6,186.52,1.85,99.0,918965.5,81146.7,46279.0,1910
10025,Hotel,152.1,154.96,5.35,63.0,791166.9,1311620.0,26138.0,1930
10459,Multifamily Housing,123.2,93.39,4.73,80.0,612073.1,2084390.4,34374.0,2005
10452,Multifamily Housing,128.5,119.8,5.41,33.0,986544.6,5828196.6,72727.0,1930
10003,Multifamily Housing,128.8,256.8,4.88,50.0,596996.6,1508830.9,26797.0,2008
10009,Multifamily Housing,79.6,68.12,3.4,95.0,304679.2,2324369.0,43902.0,1993
10453,Multifamily Housing,286.8,127.28,11.89,1.0,2707949.5,12561962.5,75420.0,1927
10468,Multifamily Housing,177.0,135.04,7.75,2.0,721268.4,10066499.8,76860.0,1923
10457,Multifamily Housing,168.4,157.33,6.92,8.0,1349899.8,7227774.5,72000.0,1928
10457,Multifamily Housing,91.6,78.33,3.57,75.0,3702884.3,7487342.7,199510.0,1972
10466,Multifamily Housing,102.4,55.46,5.8,78.0,774613.3,360028.4,69507.0,1931
11423,Non-Refrigerated Warehouse,114.0,44.47,4.34,37.0,545258.1,1288000.1,26400.0,1996
11101,Non-Refrigerated Warehouse,134.0,4.19,5.36,42.0,509960.9,2608799.7,33895.0,2002
10027,Non-Refrigerated Warehouse,137.0,5.96,5.14,61.0,1095020.0,2806200.2,47000.0,1974
10011,Non-Refrigerated Warehouse,138.7,1.88,5.16,47.0,977735.9,2330299.6,40000.0,2000
11204,Multifamily Housing,125.8,52.68,5.48,30.0,335604.4,3402399.6,38125.0,1927
10025,Multifamily Housing,129.8,104.4,7.64,27.0,340384.4,74613.3,31850.0,1915
10010,Multifamily Housing,124.6,29.21,6.66,33.0,467497.9,297651.6,32415.0,1938
10025,Multifamily Housing,123.3,41.53,5.11,36.0,526837.8,3156053.5,41520.0,1940
11375,Multifamily Housing,113.8,44.08,4.72,47.0,613321.1,2584900.0,43308.0,1950
10024,Multifamily Housing,111.8,45.06,4.79,47.0,670480.9,2793752.9,48155.0,1920
10003,Multifamily Housing,117.4,41.21,5.6,42.0,912262.4,485154.6,48234.0,1903
10075,Multifamily Housing,128.2,39.83,6.16,32.0,912965.0,613693.6,49435.0,1926
11375,Multifamily Housing,133.0,85.93,5.3,22.0,1808037.4,6338900.1,92400.0,1955
10036,Hotel,230.2,97.72,8.04,26.0,9500367.9,10631042.2,170367.0,2010
11372,Multifamily Housing,113.8,61.57,4.7,76.0,607506.3,4145418.1,58278.0,1934
11101,Non-Refrigerated Warehouse,88.1,39.68,2.98,56.0,2906774.0,3896146.7,155961.0,1917
10467,Multifamily Housing,121.8,90.64,6.73,20.0,649229.3,1315772.5,49000.0,1936
10458,Multifamily Housing,129.8,190.13,7.5,19.0,415593.7,201903.2,27000.0,1924
10032,Multifamily Housing,175.1,73.29,6.57,67.0,2146134.5,5549719.3,73797.0,1922
10013,Office,179.4,101.03,5.95,10.0,1568219.6,854260.6,29940.0,1901
11361,Multifamily Housing,149.1,31.44,6.23,8.0,287384.6,2745326.5,27500.0,1932
10304,Multifamily Housing,138.8,70.7,5.73,18.0,2868454.6,12173600.1,155122.0,1973
10467,Multifamily Housing,165.6,63.1,5.94,4.0,3615461.1,4106202.9,88228.0,2007
10457,Multifamily Housing,112.5,73.74,4.27,46.0,2340579.1,5262349.8,111927.0,2008
10034,Multifamily Housing,165.1,93.71,6.73,4.0,2631465.2,9047396.9,104539.0,2005
11691,Multifamily Housing,80.8,268.5,3.52,82.0,1566107.9,7004236.2,143545.0,1974
10452,Multifamily Housing,164.0,108.51,6.32,5.0,3101062.3,7481236.3,104437.0,2005
11418,Multifamily Housing,96.9,66.0,3.76,63.0,2180207.1,4638836.1,114648.0,2012
11418,Multifamily Housing,93.1,28.54,3.6,71.0,1052836.6,2556520.2,62515.0,2012
11224,Multifamily Housing,108.0,67.77,4.32,55.0,6888027.5,24712799.9,438400.0,1970
10456,Multifamily Housing,221.5,375.69,9.3,1.0,1179574.6,6244980.5,46400.0,1920
10456,Multifamily Housing,128.5,451.5,5.3,27.0,765752.6,3618202.8,48475.0,1927
11691,Multifamily Housing,294.5,58.0,10.15,1.0,2090191.2,1461333.4,25080.0,1956
11208,Multifamily Housing,129.7,82.62,5.1,23.0,836988.8,2291199.7,37765.0,2002
10462,Multifamily Housing,117.2,67.54,4.4,39.0,3128459.6,6379835.4,137137.0,2005
10456,Multifamily Housing,118.9,224.16,4.81,39.0,1043237.6,4232984.4,65130.0,1925
11224,Multifamily Housing,163.8,92.89,6.37,6.0,2867581.2,7710500.3,102416.0,1972
11224,Multifamily Housing,117.9,66.19,4.94,43.0,4387122.5,26906898.3,364529.0,1972
10305,Multifamily Housing,143.6,58.56,5.7,13.0,5975647.6,16058000.0,238425.0,1971
10304,Multifamily Housing,97.9,54.09,4.21,67.0,1496545.9,9003400.1,143836.0,1972
10304,Multifamily Housing,73.4,44.03,2.89,93.0,1846242.1,4879900.1,143836.0,1972
11207,Multifamily Housing,92.2,49.38,3.69,73.0,1819282.1,6109400.0,129651.0,1930
10456,Multifamily Housing,132.0,89.66,5.34,23.0,576449.4,2180725.1,30800.0,1924
10456,Multifamily Housing,137.5,75.99,5.67,18.0,620425.3,2655377.9,34125.0,1929
11101,Multifamily Housing,142.0,47.1,4.94,15.0,950134.8,1201993.3,29206.0,2007
10473,Multifamily Housing,304.9,5.49,9.35,1.0,8602093.9,629296.6,81459.0,2014
10452,Multifamily Housing,272.2,99.3,9.69,1.0,3145214.4,4177193.9,50400.0,1931
10012,Office,76.1,12.44,2.9,84.0,1051238.3,1938039.4,66156.0,1900
10019,Hotel,341.7,89.8,13.78,1.0,13229908.2,34305496.6,213567.0,2006
11423,Multifamily Housing,182.9,80.88,7.5,9.0,516551.2,2680297.2,25093.0,1920
10036,Hotel,247.4,2250.01,8.11,14.0,8032758.3,6948555.1,133333.0,2014
11373,Multifamily Housing,211.1,181.53,6.54,4.0,1224632.5,589875.0,21407.0,1987
11104,Multifamily Housing,162.0,60.51,8.96,47.0,498144.7,117106.7,36330.0,1949
11378,Multifamily Housing,154.8,58.97,6.49,13.0,499204.9,3172399.7,32500.0,1929
11370,Distribution Center,64.3,1.81,2.56,61.0,766562.7,4474200.2,118312.0,1955
11377,Distribution Center,187.3,2.38,7.59,2.0,1313173.0,5715455.4,54634.0,1965
10014,Multifamily Housing,206.7,67.53,8.87,13.0,425298.5,4038962.5,28231.0,1900
10014,Multifamily Housing,85.1,42.25,2.92,98.0,634082.8,416362.5,26000.0,1900
10003,Multifamily Housing,117.6,33.3,4.75,80.0,471224.3,1716466.7,27612.0,1910
